iter,lat
25928,6116
25929,5632
25930,5898
25931,5870
25932,5858
25933,5898
25934,2154
25935,6262
25936,6096
25937,6334
25938,2110
25939,5714
25940,6318
25941,6316
25942,5878
25943,5864
25944,5854
25945,6672
25946,5614
25947,5870
25948,5868
25949,5872
25950,5862
25951,7546
25952,5862
25953,5860
25954,5872
25955,5864
25956,7244
25957,5644
25958,6104
25959,5856
25960,5836
25961,5630
25962,5848
25963,8082
25964,5874
25965,6246
25966,5904
25967,6214
25968,5874
25969,6242
25970,5608
25971,6082
25972,5878
25973,5890
25974,5904
25975,5884
25976,5880
25977,5882
25978,5868
25979,5860
25980,6398
25981,5878
25982,6218
25983,5866
25984,6222
25985,5864
25986,6570
25987,5848
25988,6214
25989,5630
25990,5862
25991,5892
25992,7764
25993,5640
25994,5862
25995,5882
25996,5862
25997,6108
25998,5654
25999,5898
26000,6136
26001,5898
26002,5896
26003,5694
26004,6212
26005,5862
26006,5870
26007,5858
26008,6280
26009,5932
26010,6250
26011,5878
26012,5678
26013,5862
26014,5906
26015,5908
26016,5868
26017,5860
26018,5896
26019,5874
26020,2016
26021,6032
26022,6348
26023,6418
26024,5884
26025,5672
26026,5844
26027,5880
26028,6212
26029,5862
26030,5668
26031,5894
26032,7236
26033,5862
26034,5858
26035,5870
26036,6188
26037,5838
26038,6280
26039,5880
26040,5866
26041,6266
26042,2112
26043,5664
26044,6698
26045,6514
26046,6126
26047,6350
26048,6224
26049,5862
26050,5866
26051,5858
26052,7282
26053,5618
26054,6298
26055,5838
26056,5896
26057,5632
26058,5864
26059,5848
26060,5856
26061,5860
26062,5906
26063,5622
26064,6330
26065,5864
26066,5888
26067,6460
26068,5880
26069,7786
26070,5638
26071,5886
26072,5848
26073,7260
26074,5884
26075,5870
26076,5874
26077,5648
26078,7592
26079,5816
26080,5602
26081,6246
26082,5858
26083,5868
26084,5868
26085,7206
26086,5872
26087,2124
26088,5934
26089,10764
26090,1774
26091,5706
26092,10286
26093,1802
26094,5732
26095,6336
26096,5844
26097,5862
26098,6002
26099,5890
26100,5880
26101,7222
26102,5846
26103,5850
26104,5824
26105,5894
26106,2108
26107,11176
26108,1776
26109,5720
26110,5432
26111,5672
26112,6324
26113,5880
26114,5882
26115,6182
26116,5906
26117,5868
26118,5896
26119,5666
26120,5860
26121,7494
26122,5878
26123,5648
26124,5882
26125,7822
26126,5924
26127,5686
26128,5868
26129,8236
26130,1978
26131,6756
26132,5626
26133,5662
26134,5462
26135,9860
26136,1800
26137,9906
26138,1810
26139,5702
26140,11730
26141,1784
26142,5690
26143,10316
26144,1768
26145,10342
26146,1780
26147,10270
26148,1786
26149,5706
26150,6088
26151,5638
26152,5624
26153,5840
26154,5852
26155,6646
26156,5882
26157,5898
26158,5872
26159,6226
26160,5854
26161,5878
26162,5644
26163,7310
26164,5660
26165,5868
26166,5866
26167,5838
26168,5880
26169,5864
26170,5882
26171,6028
26172,7630
26173,5872
26174,5874
26175,2004
26176,10808
26177,1942
26178,5862
26179,5450
26180,7132
26181,6352
26182,6736
26183,7352
26184,5986
26185,7080
26186,5686
26187,6192
26188,5628
26189,6266
26190,5884
26191,6228
26192,5876
26193,7540
26194,5880
26195,5852
26196,5862
26197,5862
26198,2090
26199,6330
26200,5944
26201,5874
26202,5924
26203,5884
26204,5646
26205,5878
26206,9230
26207,5874
26208,5880
26209,5884
26210,5876
26211,5866
26212,7414
26213,5610
26214,7712
26215,5884
26216,6310
26217,5608
26218,6214
26219,5878
26220,5892
26221,5862
26222,5890
26223,6054
26224,5884
26225,5890
26226,5870
26227,5854
26228,5862
26229,5880
26230,6224
26231,5668
26232,5884
26233,5856
26234,5874
26235,6272
26236,5882
26237,5840
26238,5624
26239,5880
26240,5880
26241,6228
26242,5654
26243,6024
26244,1964
26245,5892
26246,6004
26247,5632
26248,5868
26249,5868
26250,5842
26251,5884
26252,6028
26253,5866
26254,5898
26255,5896
26256,5652
26257,5606
26258,5888
26259,5872
26260,6294
26261,5844
26262,5900
26263,6030
26264,5606
26265,5882
26266,5874
26267,5876
26268,7850
26269,5850
26270,6274
26271,5866
26272,5836
26273,6010
26274,5854
26275,5880
26276,6196
26277,5908
26278,5862
26279,5896
26280,6484
26281,5868
26282,5854
26283,6196
26284,5864
26285,5872
26286,5868
26287,5878
26288,6690
26289,5884
26290,5836
26291,6216
26292,5848
26293,5866
26294,5634
26295,5616
26296,5880
26297,5874
26298,5878
26299,5866
26300,6192
26301,5856
26302,5858
26303,5856
26304,5642
26305,7636
26306,5858
26307,6392
26308,5864
26309,5876
26310,5842
26311,5734
26312,5854
26313,7598
26314,5830
26315,5858
26316,5880
26317,6216
26318,5828
26319,7840
26320,5896
26321,5866
26322,5852
26323,7158
26324,5856
26325,5844
26326,5862
26327,6354
26328,5882
26329,6304
26330,5896
26331,5882
26332,5858
26333,5850
26334,6350
26335,5850
26336,5870
26337,6664
26338,5900
26339,5642
26340,5998
26341,5908
26342,7828
26343,5882
26344,5878
26345,7442
26346,5868
26347,6428
26348,5892
26349,5662
26350,6002
26351,5880
26352,5882
26353,5878
26354,5880
26355,5864
26356,5830
26357,5888
26358,6242
26359,5668
26360,5864
26361,5888
26362,5882
26363,2140
26364,6000
26365,6196
26366,6992
26367,5872
26368,5882
26369,5638
26370,5894
26371,6750
26372,5696
26373,5858
26374,5894
26375,5850
26376,5876
26377,6908
26378,5874
26379,6164
26380,5898
26381,6268
26382,5906
26383,8072
26384,5878
26385,5868
26386,5632
26387,5864
26388,5842
26389,6244
26390,5900
26391,5868
26392,5858
26393,5654
26394,5922
26395,5650
26396,5868
26397,5854
26398,6208
26399,5902
26400,5662
26401,5888
26402,5626
26403,7284
26404,5876
26405,6874
26406,5672
26407,7646
26408,5864
26409,5626
26410,5890
26411,5666
26412,5872
26413,5900
26414,5890
26415,5882
26416,5644
26417,7626
26418,5662
26419,6274
26420,5872
26421,6298
26422,5894
26423,5672
26424,5898
26425,5890
26426,5652
26427,6224
26428,5900
26429,5846
26430,5858
26431,5650
26432,5890
26433,6876
26434,5874
26435,6072
26436,5908
26437,5872
26438,5640
26439,6900
26440,5864
26441,1960
26442,5826
26443,6182
26444,5914
26445,6212
26446,5926
26447,7226
26448,5646
26449,5868
26450,5880
26451,5844
26452,6218
26453,5638
26454,6424
26455,5888
26456,5864
26457,6158
26458,5896
26459,5874
26460,5864
26461,5854
26462,5622
26463,5884
26464,5886
26465,6252
26466,5630
26467,7656
26468,5880
26469,5886
26470,7792
26471,5866
26472,6400
26473,5870
26474,1978
26475,7994
26476,5210
26477,10482
26478,1778
26479,11352
26480,1770
26481,10036
26482,1780
26483,5742
26484,6354
26485,5894
26486,6700
26487,6224
26488,5862
26489,6010
26490,5838
26491,5870
26492,5842
26493,6198
26494,5852
26495,7674
26496,5852
26497,6112
26498,5894
26499,5656
26500,6356
26501,5590
26502,5876
26503,5870
26504,7048
26505,5904
26506,5914
26507,5882
26508,5886
26509,5898
26510,6240
26511,5646
26512,5990
26513,5854
26514,6230
26515,5876
26516,6304
26517,5918
26518,6188
26519,5868
26520,5858
26521,6222
26522,5852
26523,5848
26524,6608
26525,5850
26526,5854
26527,6242
26528,5654
26529,6434
26530,5634
26531,5868
26532,6370
26533,5884
26534,6186
26535,5872
26536,5890
26537,6214
26538,5874
26539,5994
26540,5896
26541,5878
26542,5904
26543,6724
26544,6000
26545,6466
26546,5864
26547,5880
26548,5648
26549,5880
26550,6262
26551,5840
26552,6116
26553,5872
26554,5840
26555,5850
26556,6192
26557,5836
26558,5884
26559,5890
26560,5848
26561,5860
26562,5870
26563,5844
26564,5668
26565,7222
26566,5848
26567,5836
26568,5868
26569,5866
26570,6098
26571,5894
26572,5874
26573,6742
26574,5636
26575,6404
26576,5864
26577,5854
26578,5846
26579,5624
26580,7754
26581,5878
26582,5880
26583,5882
26584,6412
26585,5848
26586,5612
26587,5998
26588,5886
26589,5846
26590,5668
26591,5864
26592,6106
26593,5614
26594,7600
26595,5860
26596,5970
26597,5870
26598,5846
26599,5838
26600,5872
26601,6322
26602,5850
26603,2172
26604,39380
26605,2310
26606,6366
26607,6672
26608,8056
26609,6232
26610,6072
26611,5982
26612,5904
26613,6016
26614,6466
26615,5900
26616,6744
26617,5916
26618,5870
26619,5894
26620,5908
26621,6936
26622,5694
26623,2084
26624,8570
26625,5958
26626,5454
26627,5938
26628,6438
26629,5886
26630,5932
26631,5948
26632,5932
26633,5670
26634,1996
26635,6274
26636,5978
26637,5964
26638,5922
26639,6060
26640,5896
26641,5900
26642,5918
26643,5696
26644,6876
26645,5934
26646,5980
26647,5654
26648,5880
26649,5914
26650,7588
26651,1978
26652,5628
26653,5804
26654,5908
26655,6028
26656,5900
26657,6896
26658,5648
26659,6588
26660,5894
26661,5924
26662,5894
26663,5908
26664,7894
26665,5684
26666,5664
26667,5874
26668,5926
26669,6064
26670,7474
26671,5916
26672,6404
26673,5908
26674,5924
26675,5928
26676,5888
26677,5908
26678,5696
26679,5908
26680,5908
26681,5666
26682,6254
26683,5940
26684,6062
26685,5856
26686,5904
26687,5912
26688,5876
26689,6014
26690,5910
26691,7266
26692,5908
26693,5936
26694,6362
26695,5938
26696,6012
26697,6362
26698,5902
26699,7448
26700,5912
26701,5904
26702,5654
26703,6350
26704,5906
26705,5932
26706,5678
26707,6254
26708,5908
26709,5908
26710,7442
26711,5656
26712,5984
26713,6028
26714,5926
26715,5672
26716,5898
26717,5666
26718,5902
26719,5904
26720,3364
26721,6958
26722,5690
26723,6202
26724,5678
26725,5948
26726,5932
26727,5928
26728,6378
26729,5898
26730,6102
26731,5922
26732,5684
26733,5692
26734,5908
26735,5914
26736,6036
26737,5928
26738,7200
26739,5926
26740,7276
26741,5656
26742,6244
26743,5650
26744,6082
26745,5908
26746,5880
26747,5936
26748,5650
26749,5924
26750,5870
26751,5868
26752,2016
26753,5698
26754,5882
26755,6200
26756,5792
26757,6794
26758,5918
26759,6010
26760,5986
26761,7300
26762,5898
26763,5910
26764,6186
26765,5664
26766,5980
26767,5690
26768,5934
26769,5994
26770,5918
26771,5676
26772,5690
26773,5900
26774,5656
26775,5852
26776,5992
26777,5910
26778,6154
26779,5910
26780,5690
26781,5908
26782,6420
26783,5892
26784,1996
26785,6228
26786,5830
26787,6190
26788,5978
26789,5948
26790,6274
26791,5936
26792,5940
26793,5908
26794,8102
26795,5692
26796,5908
26797,7276
26798,5904
26799,5902
26800,5900
26801,6160
26802,5942
26803,2008
26804,7070
26805,6496
26806,5974
26807,6348
26808,5768
26809,6216
26810,9914
26811,5908
26812,6378
26813,5904
26814,5670
26815,5922
26816,5888
26817,5690
26818,5866
26819,6376
26820,5642
26821,5894
26822,5890
26823,5892
26824,5896
26825,6168
26826,5674
26827,7654
26828,5936
26829,5878
26830,5924
26831,5926
26832,5918
26833,5934
26834,5918
26835,5670
26836,5894
26837,5908
26838,5908
26839,5912
26840,5796
26841,6268
26842,5918
26843,6896
26844,5922
26845,5900
26846,7652
26847,5904
26848,6402
26849,5666
26850,5904
26851,5664
26852,5908
26853,5932
26854,5894
26855,5662
26856,5926
26857,5982
26858,6818
26859,5878
26860,5778
26861,5934
26862,2022
26863,6016
26864,6048
26865,6194
26866,6988
26867,5908
26868,7658
26869,5908
26870,5934
26871,7888
26872,5664
26873,5718
26874,5906
26875,6028
26876,5900
26877,6016
26878,5884
26879,5908
26880,6014
26881,6014
26882,5882
26883,6566
26884,6006
26885,7306
26886,5676
26887,5918
26888,6166
26889,5682
26890,7866
26891,5932
26892,5674
26893,2170
26894,5760
26895,6182
26896,2190
26897,9822
26898,3464
26899,5728
26900,5446
26901,6908
26902,5934
26903,5932
26904,5936
26905,5928
26906,2004
26907,6994
26908,6850
26909,6688
26910,8160
26911,5798
26912,6230
26913,6216
26914,5652
26915,6410
26916,5924
26917,5992
26918,6298
26919,5924
26920,7384
26921,6230
26922,1854
26923,5638
26924,6392
26925,7004
26926,5774
26927,6146
26928,6258
26929,2164
26930,6028
26931,5440
26932,9954
26933,118970
26934,1796
26935,5672
26936,10080
26937,1808
26938,6128
26939,5684
26940,5696
26941,5792
26942,5614
26943,5862
26944,7402
26945,6016
26946,5946
26947,6176
26948,5890
26949,6836
26950,5924
26951,6936
26952,6586
26953,5890
26954,6062
26955,5904
26956,6384
26957,5890
26958,5880
26959,5790
26960,7454
26961,5904
26962,2194
26963,6812
26964,5836
26965,6052
26966,5658
26967,2026
26968,5662
26969,5446
26970,5880
26971,5988
26972,6320
26973,6656
26974,5928
26975,6276
26976,5910
26977,2208
26978,5982
26979,5438
26980,5448
26981,6162
26982,5902
26983,5666
26984,6086
26985,5890
26986,5686
26987,5694
26988,30712
26989,5644
26990,5988
26991,5870
26992,5856
26993,8530
26994,5852
26995,5884
26996,6200
26997,6176
26998,6268
26999,5864
27000,5638
27001,6020
27002,5874
27003,5896
27004,5904
27005,6088
27006,5916
27007,5854
27008,5858
27009,5886
27010,5886
27011,5864
27012,6808
27013,5878
27014,5904
27015,5876
27016,7268
27017,5626
27018,5894
27019,1956
27020,7058
27021,6472
27022,9918
27023,1788
27024,10172
27025,1772
27026,6120
27027,6576
27028,6478
27029,7570
27030,5960
27031,6742
27032,5992
27033,6174
27034,6382
27035,5864
27036,5882
27037,5838
27038,5860
27039,5856
27040,5650
27041,5862
27042,5872
27043,5666
27044,5924
27045,5670
27046,5874
27047,5906
27048,5868
27049,5844
27050,5604
27051,7216
27052,5892
27053,5908
27054,5634
27055,6126
27056,5900
27057,5848
27058,6248
27059,5648
27060,6118
27061,5898
27062,5864
27063,5664
27064,5864
27065,5892
27066,5648
27067,2080
27068,7164
27069,5980
27070,5916
27071,5618
27072,5844
27073,6216
27074,5880
27075,5862
27076,5890
27077,1966
27078,6934
27079,5210
27080,5702
27081,7232
27082,5938
27083,6092
27084,2082
27085,5686
27086,10220
27087,1806
27088,10044
27089,1784
27090,6130
27091,5744
27092,6360
27093,5738
27094,5882
27095,5920
27096,7654
27097,5878
27098,6026
27099,5880
27100,6402
27101,5890
27102,5638
27103,5866
27104,6394
27105,5866
27106,5852
27107,7756
27108,5892
27109,6238
27110,5904
27111,5664
27112,5872
27113,5872
27114,6684
27115,5862
27116,5874
27117,5648
27118,5896
27119,5894
27120,5672
27121,6928
27122,5888
27123,5872
27124,5878
27125,5854
27126,5866
27127,5848
27128,5636
27129,5880
27130,6258
27131,5898
27132,5648
27133,5880
27134,7256
27135,5872
27136,5632
27137,5848
27138,5872
27139,5864
27140,5888
27141,5854
27142,5944
27143,6884
27144,5882
27145,5644
27146,5846
27147,5868
27148,5838
27149,5866
27150,7642
27151,5680
27152,5880
27153,5862
27154,1970
27155,6854
27156,5998
27157,8838
27158,5998
27159,5978
27160,5984
27161,5982
27162,5906
27163,6200
27164,5650
27165,5914
27166,5874
27167,5834
27168,7848
27169,5854
27170,5900
27171,6070
27172,5882
27173,5864
27174,5880
27175,5858
27176,6492
27177,5682
27178,7124
27179,5822
27180,5840
27181,6242
27182,5908
27183,5866
27184,5652
27185,5632
27186,5874
27187,5644
27188,5898
27189,5868
27190,5646
27191,7230
27192,5864
27193,5866
27194,5862
27195,5890
27196,6234
27197,5864
27198,5874
27199,5622
27200,5870
27201,5854
27202,5894
27203,5648
27204,6246
27205,5922
27206,5906
27207,6264
27208,5860
27209,6230
27210,5866
27211,5640
27212,5888
27213,6968
27214,5878
27215,6420
27216,5652
27217,6258
27218,5858
27219,6406
27220,5630
27221,5850
27222,5872
27223,5840
27224,6410
27225,5668
27226,5900
27227,5896
27228,5638
27229,6274
27230,1972
27231,6898
27232,6732
27233,5758
27234,5694
27235,5950
27236,6402
27237,5856
27238,5890
27239,5872
27240,6190
27241,5878
27242,6226
27243,5840
27244,7036
27245,5858
27246,5924
27247,7140
27248,5894
27249,3354
27250,5822
27251,6152
27252,5858
27253,5640
27254,6228
27255,5860
27256,5898
27257,5666
27258,5886
27259,5896
27260,7680
27261,5868
27262,5890
27263,6228
27264,5862
27265,6016
27266,5904
27267,5874
27268,5658
27269,5868
27270,5880
27271,6238
27272,5856
27273,5836
27274,5868
27275,6378
27276,5638
27277,5864
27278,5860
27279,6930
27280,5668
27281,7270
27282,5870
27283,5914
27284,6878
27285,5878
27286,5872
27287,5902
27288,5888
27289,7470
27290,5886
27291,5880
27292,5848
27293,5858
27294,5908
27295,5854
27296,6402
27297,5662
27298,5876
27299,5862
27300,6376
27301,5860
27302,5888
27303,5888
27304,5884
27305,5860
27306,5894
27307,5862
27308,5870
27309,5874
27310,5862
27311,5878
27312,5666
27313,5866
27314,5874
27315,5862
27316,5854
27317,5628
27318,5606
27319,6416
27320,5858
27321,7846
27322,5670
27323,7220
27324,5632
27325,5876
27326,6390
27327,5634
27328,5894
27329,5882
27330,5870
27331,7802
27332,5896
27333,5886
27334,6714
27335,5888
27336,6904
27337,5870
27338,7380
27339,5626
27340,5870
27341,5884
27342,2006
27343,8740
27344,6568
27345,5984
27346,5468
27347,6154
27348,5848
27349,5632
27350,5888
27351,5902
27352,6246
27353,5946
27354,5894
27355,6286
27356,5880
27357,5882
27358,5862
27359,5648
27360,5860
27361,7576
27362,5906
27363,5876
27364,5880
27365,6030
27366,5884
27367,5888
27368,5630
27369,7630
27370,5882
27371,6296
27372,5862
27373,5858
27374,5888
27375,5862
27376,6946
27377,5854
27378,5874
27379,5858
27380,5896
27381,5876
27382,6216
27383,5898
27384,6228
27385,5876
27386,5858
27387,5902
27388,5842
27389,6358
27390,5874
27391,6044
27392,1960
27393,10926
27394,1806
27395,5492
27396,5658
27397,6006
27398,6068
27399,7526
27400,5636
27401,6214
27402,5874
27403,5892
27404,5654
27405,5890
27406,5902
27407,5878
27408,7846
27409,5842
27410,5864
27411,5632
27412,5988
27413,5872
27414,6128
27415,5664
27416,7614
27417,5896
27418,6260
27419,5666
27420,5884
27421,5860
27422,6088
27423,5870
27424,5864
27425,5852
27426,5884
27427,7646
27428,5898
27429,5884
27430,1976
27431,5762
27432,5784
27433,5692
27434,5910
27435,6050
27436,5898
27437,6324
27438,5842
27439,6246
27440,5878
27441,6216
27442,5868
27443,5642
27444,5888
27445,5862
27446,6180
27447,5898
27448,6204
27449,5874
27450,5882
27451,5858
27452,5878
27453,5842
27454,5628
27455,5862
27456,5582
27457,5968
27458,5880
27459,5880
27460,6230
27461,5852
27462,6246
27463,5624
27464,5608
27465,6108
27466,5886
27467,5870
27468,5878
27469,5888
27470,5888
27471,7234
27472,5884
27473,5906
27474,5616
27475,5874
27476,6882
27477,5844
27478,5884
27479,6210
27480,5872
27481,5864
27482,5654
27483,7644
27484,5892
27485,5868
27486,5636
27487,5864
27488,5880
27489,5860
27490,5900
27491,5876
27492,6160
27493,5900
27494,6162
27495,5894
27496,5848
27497,7394
27498,5860
27499,5860
27500,5880
27501,5860
27502,5926
27503,5864
27504,6218
27505,5876
27506,5858
27507,6160
27508,6090
27509,7408
27510,7258
27511,5654
27512,6004
27513,5880
27514,5884
27515,5638
27516,6272
27517,5870
27518,5844
27519,6272
27520,5876
27521,6908
27522,5932
27523,6052
27524,6262
27525,5874
27526,6142
27527,5896
27528,5634
27529,5900
27530,5894
27531,5864
27532,5896
27533,5648
27534,5880
27535,8550
27536,5650
27537,5878
27538,5850
27539,3364
27540,6350
27541,7602
27542,5972
27543,8124
27544,5992
27545,7086
27546,5724
27547,6168
27548,5880
27549,6290
27550,5856
27551,5632
27552,5888
27553,6294
27554,5648
27555,5892
27556,5870
27557,5836
27558,5856
27559,6348
27560,5870
27561,6796
27562,5670
27563,5890
27564,5880
27565,6284
27566,5908
27567,6392
27568,5880
27569,5648
27570,5668
27571,6130
27572,5886
27573,5878
27574,5874
27575,7742
27576,5650
27577,5622
27578,7200
27579,5868
27580,6112
27581,5882
27582,5652
27583,5852
27584,5882
27585,5906
27586,5662
27587,2024
27588,6340
27589,7162
27590,6408
27591,7508
27592,5992
27593,6868
27594,5480
27595,6172
27596,6256
27597,5656
27598,5628
27599,5872
27600,5890
27601,5850
27602,5624
27603,5856
27604,6224
27605,5902
27606,5890
27607,5662
27608,5896
27609,5868
27610,6228
27611,5882
27612,5612
27613,6364
27614,5860
27615,5858
27616,5862
27617,5890
27618,1976
27619,6354
27620,6036
27621,6144
27622,7088
27623,7372
27624,6562
27625,5976
27626,5706
27627,6174
27628,6098
27629,6030
27630,5908
27631,5872
27632,5886
27633,7452
27634,5846
27635,5892
27636,5878
27637,5852
27638,5902
27639,5922
27640,7206
27641,5898
27642,6204
27643,5862
27644,6888
27645,5648
27646,5876
27647,5888
27648,7436
27649,5904
27650,5866
27651,6668
27652,5882
27653,6218
27654,5886
27655,5878
27656,6212
27657,5858
27658,5892
27659,5884
27660,6328
27661,5640
27662,5926
27663,7038
27664,5858
27665,6202
27666,5884
27667,6388
27668,5902
27669,5872
27670,5902
27671,5870
27672,5862
27673,5672
27674,5892
27675,5862
27676,5628
27677,5898
27678,5882
27679,5880
27680,5654
27681,6280
27682,5872
27683,5670
27684,5858
27685,5880
27686,5862
27687,5890
27688,5854
27689,5880
27690,5874
27691,5666
27692,5988
27693,5902
27694,5862
27695,5886
27696,5612
27697,5860
27698,6224
27699,2000
27700,7118
27701,5476
27702,6120
27703,6232
27704,5848
27705,5858
27706,5632
27707,5876
27708,6082
27709,5844
27710,5830
27711,6894
27712,5828
27713,5870
27714,6208
27715,5878
27716,5612
27717,7314
27718,5626
27719,5880
27720,5832
27721,6356
27722,2124
27723,5424
27724,9920
27725,1798
27726,9950
27727,1790
27728,5740
27729,10298
27730,1814
27731,5652
27732,12052
27733,1794
27734,5704
27735,7042
27736,5758
27737,6188
27738,5632
27739,5882
27740,5854
27741,5868
27742,5862
27743,5648
27744,6452
27745,1998
27746,6168
27747,5812
27748,5952
27749,5840
27750,5968
27751,5876
27752,5858
27753,5868
27754,5630
27755,6186
27756,5878
27757,6036
27758,5888
27759,5896
27760,5864
27761,5644
27762,5842
27763,6682
27764,5880
27765,6384
27766,5870
27767,5946
27768,5908
27769,7076
27770,5870
27771,6422
27772,5874
27773,5864
27774,5866
27775,5852
27776,6352
27777,5664
27778,5906
27779,5896
27780,5628
27781,5882
27782,5896
27783,6912
27784,5838
27785,5896
27786,5852
27787,1950
27788,5966
27789,6844
27790,5778
27791,6942
27792,5980
27793,6150
27794,5866
27795,5878
27796,6812
27797,5880
27798,5866
27799,5852
27800,5886
27801,5882
27802,5864
27803,5622
27804,5862
27805,6246
27806,5860
27807,5890
27808,6276
27809,5882
27810,5884
27811,6038
27812,5886
27813,6226
27814,5900
27815,6224
27816,5900
27817,5876
27818,5894
27819,5890
27820,6916
27821,5874
27822,5862
27823,5852
27824,5870
27825,5632
27826,5904
27827,5626
27828,5868
27829,5874
27830,7836
27831,5888
27832,5904
27833,5654
27834,5866
27835,6268
27836,5898
27837,5864
27838,5884
27839,5652
27840,5882
27841,6354
27842,5874
27843,5878
27844,5766
27845,6408
27846,5860
27847,5862
27848,6220
27849,5906
27850,5866
27851,5894
27852,5918
27853,5882
27854,5646
27855,6328
27856,5864
27857,5882
27858,5868
27859,5842
27860,7972
27861,5878
27862,5870
27863,5876
27864,5900
27865,5890
27866,7912
27867,5628
27868,5858
27869,9236
27870,5880
27871,7856
27872,5890
27873,5668
27874,5878
27875,5892
27876,5640
27877,5598
27878,5864
27879,5878
27880,6218
27881,5906
27882,5892
27883,5906
27884,6236
27885,5660
27886,7634
27887,5860
27888,6398
27889,5632
27890,5866
27891,5888
27892,5642
27893,7700
27894,5682
27895,6436
27896,5658
27897,5892
27898,5634
27899,5602
27900,5876
27901,6252
27902,5674
27903,5922
27904,5894
27905,5862
27906,7490
27907,5890
27908,5868
27909,6246
27910,5852
27911,6214
27912,5662
27913,6008
27914,5904
27915,5884
27916,5644
27917,5888
27918,5892
27919,6240
27920,5626
27921,5606
27922,5900
27923,6238
27924,5872
27925,7422
27926,5884
27927,5880
27928,5884
27929,6216
27930,5900
27931,5902
27932,5882
27933,5858
27934,5858
27935,6926
27936,5882
27937,7092
27938,5904
27939,5862
27940,5896
27941,5844
27942,5896
27943,5866
27944,5864
27945,5874
27946,5880
27947,5666
27948,6286
27949,5862
27950,5654
27951,5874
27952,7598
27953,5870
27954,5654
27955,5886
27956,5888
27957,6274
27958,5650
27959,5878
27960,5866
27961,5878
27962,6882
27963,38706
27964,5932
27965,5988
27966,7180
27967,3052
27968,6482
27969,5746
27970,6228
27971,5652
27972,10070
27973,1816
27974,5696
27975,5690
27976,6770
27977,6174
27978,6856
27979,6374
27980,5798
27981,7434
27982,7022
27983,7258
27984,5936
27985,5894
27986,1988
27987,5782
27988,6030
27989,5548
27990,6188
27991,6058
27992,5904
27993,5902
27994,6040
27995,5928
27996,5924
27997,6404
27998,5896
27999,5794
28000,5910
28001,5908
28002,5902
28003,5904
28004,6422
28005,5892
28006,9046
28007,5912
28008,6286
28009,5888
28010,5922
28011,5908
28012,5672
28013,5894
28014,5668
28015,2022
28016,5798
28017,5986
28018,5676
28019,6124
28020,6762
28021,6190
28022,6986
28023,5906
28024,5896
28025,5908
28026,5936
28027,5880
28028,7748
28029,5914
28030,6190
28031,6152
28032,1996
28033,6348
28034,5908
28035,5932
28036,6182
28037,5928
28038,6340
28039,5686
28040,5916
28041,6292
28042,6026
28043,5916
28044,2014
28045,7122
28046,5984
28047,6222
28048,6028
28049,5934
28050,5904
28051,6224
28052,6034
28053,7388
28054,5992
28055,6044
28056,5978
28057,6018
28058,5908
28059,6816
28060,5754
28061,5636
28062,6392
28063,5872
28064,1994
28065,5846
28066,5650
28067,6038
28068,7014
28069,6166
28070,5656
28071,6034
28072,6272
28073,5838
28074,6244
28075,5908
28076,5662
28077,5902
28078,5922
28079,5898
28080,5802
28081,5904
28082,5916
28083,5978
28084,6652
28085,5870
28086,5664
28087,5684
28088,6926
28089,5926
28090,2000
28091,5798
28092,5804
28093,5970
28094,5846
28095,6058
28096,6058
28097,1992
28098,5986
28099,6368
28100,2312
28101,5740
28102,6530
28103,5990
28104,7898
28105,5720
28106,5732
28107,5994
28108,7568
28109,6192
28110,6336
28111,5928
28112,2002
28113,5840
28114,6072
28115,6144
28116,6582
28117,6130
28118,5902
28119,5906
28120,6216
28121,6058
28122,7286
28123,5894
28124,5922
28125,5644
28126,6538
28127,5902
28128,5998
28129,6012
28130,5888
28131,5904
28132,1998
28133,5628
28134,5800
28135,6580
28136,7354
28137,5996
28138,5684
28139,6190
28140,6910
28141,5904
28142,6468
28143,5888
28144,6040
28145,5894
28146,5924
28147,6376
28148,5692
28149,6004
28150,6310
28151,5654
28152,6376
28153,5678
28154,2016
28155,6080
28156,6098
28157,5802
28158,5692
28159,6384
28160,1828
28161,11220
28162,1830
28163,10270
28164,1820
28165,9884
28166,1850
28167,5696
28168,6344
28169,6010
28170,5900
28171,6200
28172,5910
28173,6046
28174,6476
28175,2130
28176,6054
28177,6056
28178,5916
28179,6194
28180,5706
28181,5908
28182,5898
28183,5686
28184,5922
28185,5866
28186,5706
28187,6348
28188,5880
28189,6402
28190,5908
28191,5694
28192,5696
28193,5882
28194,5888
28195,7036
28196,5916
28197,6332
28198,5666
28199,5954
28200,5924
28201,5908
28202,6260
28203,5892
28204,5886
28205,5916
28206,5938
28207,6252
28208,5926
28209,5676
28210,5928
28211,6818
28212,5678
28213,5914
28214,5898
28215,5902
28216,6148
28217,2160
28218,6268
28219,5656
28220,9706
28221,7566
28222,6322
28223,1824
28224,5722
28225,5642
28226,6046
28227,10334
28228,1854
28229,10122
28230,1818
28231,5874
28232,6084
28233,6732
28234,4886
28235,6192
28236,6068
28237,5918
28238,5698
28239,5894
28240,5922
28241,5878
28242,5686
28243,5704
28244,5924
28245,6186
28246,5658
28247,5872
28248,5902
28249,5908
28250,7660
28251,5698
28252,5936
28253,5900
28254,2002
28255,6530
28256,6358
28257,6052
28258,5666
28259,5884
